title,url,ingredients,steps,uuid
Receta Wrap de Atún,https://www.gourmet.cl/recetas/wrap-de-atun/,1 tortilla mexicana para fajitas 1/4 de palta cortada en cubitos 1/4 de cebolla morada cortada en juliana 1/3 taza de lechuga cortada en tiritas 1/2 tarro de atún 1/4 taza de yogurt natural sin endulzar 1 cdta de Mostaza Dijon Molinillo Condimento para Pescado Gourmet a gusto Sal de Mar Gourmet a gusto,"En un bowl vaciar el tarro de atún. Agregar la palta, cebolla y lechuga. Agregar el yogurt natural y la mostaza dijon y revolver hasta que esté todo integrado. Sazone la mezcla con el Molinillo Condimento para Pescado Gourmet y agregue Sal de Mar Gourmet a gusto. En un plato, ponga la tortilla para burrito estirada y rellene con la mezcla de atún y verduras. Enrollar la tortilla y cerrar una de la esquinas doblando hacia arriba.",d589ea0c-ea83-11ed-a4c0-a96d6180cd25
Receta de Wok de Cerdo al Jengibre y Curry,https://www.gourmet.cl/recetas/wok-de-cerdo-al-jengibre-y-curry/,900 gramos de filete de cerdo 1 cucharada de Jengibre Molido Gourmet 1 cucharadita de Curry en Polvo Gourmet 2 cucharadas de cilantro fresco picado fino 3 cucharadas de aceite de maravilla 1 cebolla mediana (150 gramos) 150 gramos de pimentón rojo 150 gramos de pimentón amarillo 3 cucharadas de Salsa de Soya Gourmet 2 cucharadas de vinagre de jerez o vino 250 gramos de diente de dragón,"Cortar el filete de cerdo en finas láminas de un grosor de ½ centímetro aproximadamente, y luego cortar en trozos de 3 por 2 centímetros. Mezclar el cerdo con el cilantro picado fino y dejar reposar unos minutos. Cortar la cebolla en pluma, y los pimentones en finas tiras. Poner 2 cucharadas de aceite a calentar en un Wok o sartén, y agregar el cerdo, la cebolla, el Jengibre Molido Gourmet y el Curry en Polvo Gourmet. Cocinar hasta que estén dorados y retirarlos del Wok. En el mismo Wok poner una cucharada de aceite y agregar los pimentones, cocer hasta que se doren levemente. Añadir al Wok con los pimentones, el cerdo, la Salsa de Soya Gourmet y el vinagre o vino. Cocinar revolviendo unos minutos. Agregar los diente de dragón y cocer hasta que estén un poco blandos (3 minutos aproximadamente). Probar, si le falta sal, agregar más Salsa de Soya Gourmet a gusto. Servir y decorar con hojas de cilantro fresco. Este plato se puede acompañar con arroz blanco.",d589ea0d-ea83-11ed-9ee2-a96d6180cd25
Receta Vino Navegado,https://www.gourmet.cl/recetas/vino-navegado/, 1 botella de vino tinto 2 naranjas cortadas en rodajas finas con cáscara 2 ramitas de Canela Entera Gourmet 4 Clavos de Olor Gourmet 1 taza de azúcar,"Poner en una olla el vino, las naranjas, la Canela Entera Gourmet, los Clavos de Olor Gourmet y el azúcar. Poner a calentar a fuego bajo hasta que hierva, siempre revolviendo para mezclar bien el azúcar y para que los ingredientes liberen su aroma. Cuando hierva, acercar un fósforo encendido a la preparación con mucho cuidado para flambear y eliminar el alcohol de la preparación. Servir caliente con una o dos rodajas de naranja en cada vaso.",d589ea0e-ea83-11ed-81f7-a96d6180cd25
Receta de Tulipas Rellenas,https://www.gourmet.cl/recetas/tulipas-rellenas/,3/4 taza de mantequilla 3/4 taza de azcar rubia 1 taza de harina 1 cdta de Jengibre Gourmet 1 cda de brandy o coñac 2 cdas de jarabe de maíz o syrop 9 Frutillas 6 Guindas 2 sobres de Crema Chantilly Gourmet Salsa de Frutilla Gourmet (a gusto),"Derrita la mantequilla, luego vierta el azúcar, el Jengibre Gourmet, el licor y el jarabe y mezcle bien a fuego lento. Retire y vierta la harina hasta formar una masa aceitosa. Deje reposar y disponga pequeños círculos de esta masa sobre la lata del horno, aplaste cada círculo con las yema de los dedos, cuidando de dejarlos bien separados el uno del otro ya que con el calor se expanden. Lleve al horno por 5 minutos o hasta que estn levemente doradas. Deje reposar unos segundos y con la ayuda de una espátula, disponga estos círculos en un pocillo flanero volteado (esto para dar forma de tulipa) Si lo desea solo retire de la lata y deje otras planas como galletas. Rellene cada tulipa con una porción de Crema Chantilly Gourmet, decore con frutillas y guinda y luego bañe con la Salsa de Frutilla Gourmet . Otra alternativa de relleno es helado o frutas de su elección.",d589ea0f-ea83-11ed-9aab-a96d6180cd25
Receta Pollo Crispy con Papas Barbecue,https://www.gourmet.cl/recetas/trutros-de-pollo-apanados-barbecue/,4 presas de pollo 2 sobres de Base para Pollo Crispy Gourmet 2 cucharadas de Salsa Barbecue Gourmet 6 papas grandes 3 cucharadas de aceite Sal de Mar Gourmet a gusto 2 huevos 2 cucharadas de mantequilla,"Precaliente el horno a 250° C. Retire la piel del pollo y pase cada presa por los huevos semibatidos. Unte las presas en la Base para Pollo Crispy Gourmet de modo que queden cubiertas por completo. Ponga las presas de pollo en una fuente enmantequillada y añada pequeños trozos de mantequilla sobre cada presa y lleve a horno moderado por 45 minutos aprox. Corte las papas en forma de papas fritas y fríalas en abundante aceite. Retírelas del fuego antes que queden doradas, escúrralas y colóquelas en una budinera al horno mezcladas con la Salsa Barbecue Gourmet por 18 minutos a 150° C. Sirva las presas de pollo crispy junto con las papas babecue.",d58a854b-ea83-11ed-a432-a96d6180cd25
Postre de Lúcuma con Galletas,https://www.gourmet.cl/recetas/tronco-de-lucuma-y-almendras/,2 tazas de galletas de mantequilla molidas muy finas 1/2 tarro de leche condensada 3/4 taza de leche fría 1 taza de almendras peladas y molidas muy finas 3/4 taza de puré de lúcuma 2 cucharadas de Esencia de Vainilla Gourmet 1 cucharada de Esencia de Ron Gourmet 1/2 Sobre Crema Chantilly Sabor Lúcuma Gourmet Chocolate Granulado Gourmet,"Poner el tarro de leche condensada a hervir en agua por 40 minutos para darle un poco de espesor. Dejar enfriar. En un bol, mezclar las galletas molidas, las almendras, la Esencia de Vainilla Gourmet, la Esencia de Ron Gourmet y 1/2 tarro de leche condensada. Si la mezcla está muy seca, agregar una cucharada más de la leche condensada. Debe quedar una masa dura. Dejar reposar en el refrigerador por 30 minutos. Sobre un papel de mantequilla, extender la masa formando un rectángulo. Cubrir la masa con film plástico y pasar un uslero hasta dejar un rectángulo de 15 por 20 centímetros aproximadamente. Emparejar cortando los bordes con un cuchillo. Cubrir la masa con el puré de lúcuma. Enrollar formando un tronco. Preparar la mitad del sobre de Crema Chantilly Sabor Lúcuma Gourmetsegún las instrucciones del envase. Cubrir el tronco con la mitad de la crema y espolvorear Chocolate Granulado Gourmet. Poner el resto de la crema en una manga para decorar y decorar el tronco a gusto. Llevar al refrigerador para que repose unas horas antes de servir.",d58a854c-ea83-11ed-a492-a96d6180cd25
Receta de Tortillas de Papa,https://www.gourmet.cl/recetas/tortilla-de-papas/,4 papas grandes peladas y cortadas en láminas 1 cebolla cortada a la pluma 1 pimentón rojo grande cortado en tiras 5 a 6 huevos (calculando si son grandes o medianos) Merquén Gourmet (a gusto) Sal Pimienta Negra Molida Gourmet Aceite (para freír),"Caliente un sartén con bastante aceite y fría las papas en tandas. Deje escurrir sobre papel absorbente y reserve. Aparte fría la cebolla hasta dorar. Mezcle los huevos, añada la sal, agregue las papas, la cebolla y el pimentón rojo cortado en tiras. Rectifique la sal y Pimienta Negra Molida Gourmet . Caliente un sartén grande ojalá antiadherente con un poco de aceite y vierta la mezcla. Deje cocinar unos 3 minutos por lado. Sirva caliente y espolvoree Merquén Gourmet a gusto",d58a854d-ea83-11ed-bb42-a96d6180cd25
Cupcakes de Chocolate Con Frosting,https://www.gourmet.cl/recetas/cupcakes-de-chocolate-con-frosting/,3/4 taza harina sin polvos de hornear 1/2 taza Cacao Amargo Gourmet 1 cdta Polvos de Hornear Gourmet ½ cdta Sal de Mar Gourmet 2 huevos 1 taza azúcar blanca 1/3 taza aceite vegetal 1/2 taza leche 1 taza mantequilla sin sal a temperatura ambiente 2 tazas azúcar flor 1/2 taza Cacao Dulce Gourmet (puede ser amargo también) 3 cdas crema de leche ¼ cdta Sal de Mar Gourmet 1 cdta Esencia de Vainilla Gourmet 50g decoración Choco Crunch Gourmet,"En un bowl, poner todos los ingredientes y mezclar con un batidor de mano. Llenar un molde antiadherente para muffins o usar cápsulas de papel en un molde tradicional. Dejar 5mm sin cubrir. Hornear a 180°C por 20-25 minutos o hasta que puedas insertar un palito o cuchillo y salga limpio. Dejar enfriar por completo antes de hacer el frosting. Poner todos los ingredientes en un bowl y batir a velocidad alta hasta que se haya aclarado el color y se vea muy espumoso. Insertar en una manga y poner sobre los cupcakes. Poner los Choco Crunch en un bowl pequeño e insertar el cupcake de cabeza para que las perlitas se peguen.",d58a854e-ea83-11ed-b2d8-a96d6180cd25
Coliflor al Horno Asada con Salsa Barbecue Merquén,https://www.gourmet.cl/recetas/steaks-de-coliflor-con-bbq-merquen/,1 coliflor entera 4 cdas aceite de oliva Sal Rosada del Himalaya Gourmet Mix Pimientas Gourmet 1 botella Salsa Barbecue Merquén Gourmet 1 cda Sésamo Tostado Gourmet Hojas de cilantro para servir,"Cortar la coliflor en rodajas de 3cm de ancho, con cuidado de que no se desarme. Poner los trozos de coliflor sobre una fuente apta para horno y pintar por ambos lados con aceite de oliva. Espolvorear con sal y pimienta a gusto. Hornear a 180°C por 20 minutos o hasta que puedas atravesar con facilidad la coliflor en el tallo con un cuchillo. No quieres que se cocine demasiado tampoco porque se puede desarmar. Retirar del horno y subir la temperatura a 250°C o al máximo que tenga tu horno. Pintar con salsa barbecue merquén por ambos lados y regresar al horno por 5 minutos. Retirar, dar la vuelta a los trozos y regresar al horno por 5 minutos más. Servir con sésamo tostado y hojas de cilantro.",d58a854f-ea83-11ed-88aa-a96d6180cd25
Receta Salsa Bechamel,https://www.gourmet.cl/recetas/salsa-bechamel/,600 ml leche ¼ cebolla blanca entera 2 Clavos de Olor Gourmet 1 Hoja de Laurel Gourmet 40 g mantequilla (con o sin sal) 40 g harina sin polvos de hornear / harina sin preparar Leche preparada (ingredientes de arriba) Nuez Moscada Gourmet Sal de Mar Gourmet Pimienta Negra Molida Gourmet,"Poner todos los ingredientes en una olla a fuego bajo. Desde que rompe hervor ligero dejarla hervir por 10 minutos. Revolver de rato en rato para que la leche no se pegue y queme en la base. Pasar los contenidos por un colador y reservar la leche. Derretir la mantequilla a fuego medio y agregar la harina. Dejar que la mezcla se cocine por 1 minuto, mezclando todo el tiempo con un batidor de mano. Sacar la olla del fuego y agregar un chorrito de leche. Mezclar con el batidor de mano. Se te va a formar una masa al inicio. Agregar toda la leche poco a poco, mezclando entre cada chorrito. Cuando la mezcla esté suelta, agregar el resto de la leche. Termina agregando un poco de nuez moscada. Poner la mezcla a fuego medio y dejar que rompa hervor. Mientras eso pasa, mezclar todo el tiempo con un batidor de mano. Desde que rompe hervor dejar que hierva por un minuto. Retirar la salsa blanca del fuego. Agregar sal y pimienta a gusto.",d58a8550-ea83-11ed-be0f-a96d6180cd25
Receta Dulce de Membrillo,https://www.gourmet.cl/recetas/dulce-de-membrillo/,1kg membrillo 500g azúcar 1 rama Canela Entera Gourmet 1 cdta jugo de limón ¼ taza agua,"Pelar los membrillos y picarlos en 8 piezas. Agregar todos los ingredientes a una olla y dejar que rompa hervor. Luego bajar un poco el fuego Mezclar de vez en cuando hasta que el membrillo se deshaga si lo presionas contra las paredes de la olla. Seguir cocinando hasta que esté muy espeso. Al final mezclar constantemente para que no se queme. Retirar la canela y moler el resto en una licuadora, procesadora o licuadora de inmersión. Hacer esto mientras sigue caliente, cuando se enfría se pone duro. Engrasar un molde o contenedor y agregar el dulce de membrillo. Aplanar. Refrigerar toda la noche. Desmoldar y servir.",d58a8551-ea83-11ed-83ec-a96d6180cd25
Receta Tortitas de Papa,https://www.gourmet.cl/recetas/tortitas-de-papa/,500g papa blanca 1 huevo ½ taza queso mozzarella rallado ¼ taza pan rallado 1 cdta Sal de Mar Gourmet Mix Pimientas Gourmet ½ taza leche ¼ cdta Ajo en Polvo Gourmet ¼ cdta Cebolla en Polvo Gourmet 1 cdta Orégano Entero Gourmet,"Pon las papas sin pelar a cocer en un horno precalentado a 200°C por 1 hora o hasta que puedas insertar un cuchillo en el medio con facilidad. Mientras aún están calientes, partir por la mitad y retirar el interior con una cuchara. Prensar la papa. Agregar el resto de los ingredientes a las papas y mezclar. Formar pequeñas tortitas en forma de hamburguesa con tus manos. Para dorarlas antes de servir, cocínalas en una sartén a fuego medio con mantequilla o aceite.",d58a8552-ea83-11ed-b4c1-a96d6180cd25
Receta Lentejas con Arroz,https://www.gourmet.cl/recetas/lentejas-con-arroz/,"2 tazas de lentejas 1 cda aceite de oliva ½ cebolla blanca picada fina 1 zanahoria picada en cubitos pequeños 1 pimentón rojo picado en cubitos pequeños 1 cda de aceite de oliva 1 cdta de Ají de Color Gourmet 1/3 cdta Orégano Entero Gourmet ½ taza de arroz 6 tazas de agua 2 sobres Caldo en Polvo de Tocino, Ajo y Cebolla Gourmet 1 cda Sal de Mar Gourmet","Remojar las lentejas mientras preparas los otros ingredientes. Precalentar una olla a fuego medio y agregar el aceite, cebolla, zanahoria, y pimentón. Saltear hasta que la cebolla se dore ligeramente. Agregar las lentejas drenadas, el Ají de Color, Orégano, arroz y el Caldo en Polvo disuelto en el agua. Dejar que rompa hervor a fuego medio, para luego bajar el fuego al mínimo y tapar. Cocinar a fuego bajo por 45min-1 hora o hasta que estén suaves las lentejas. Agregar la Sal de Mar y servir calientes.",d58a8553-ea83-11ed-88b8-a96d6180cd25
Receta Huevos de Chocolate de Pascua,https://www.gourmet.cl/recetas/huevitos-arroz-inflado-chocolate/,6 tazas de cereal de arroz inflado 4 cucharadas de mantequilla 300 gr de marshmallows (malvaviscos) 1 cucharadita de Canela Molida GOURMET 350 gr de Cobertura de Chocolate de leche Gourmet Decoración multicolor GOURMET,"En una olla grande, agregar la mantequilla y cocinar, a fuego medio bajo, hasta que se haya derretido. Agregar los marshmallows junto a la Canela Gourmet y cocinar revolviendo, hasta tener una crema homogénea. Sacar del fuego e inmediatamente agregar el cereal de arroz; revolver bien. Esperar que la mezcla baje un poco su temperatura, para luego con las manos engrasadas formar huevitos. Dejar enfriar antes de decorar. Opcionalmente, pueden poner la mezcla sobre una bandeja levemente engrasada (para que no se pegue), aplastando con las manos. Luego cortar formas con cortadores de galletas a elección. Derretir la cobertura de chocolate Gourmet a baño maría. Pasar los huevitos por el chocolate, luego decorar con palitos o mostacillas de colores. Dejar los huevitos sobre papel aluminio hasta que el chocolate se haya secado y esté duro.",d58a8554-ea83-11ed-880b-a96d6180cd25
Receta Muffin con Huevito de Chocolate,https://www.gourmet.cl/recetas/muffin-con-huevito-de-chocolate/,2 1/4 taza de harina 2 cucharaditas de Polvos de Hornear Gourmet 3/4 taza de azúcar 3 huevos 1/2 taza de aceite de maravilla 3/4 taza de leche 1 cucharadita de Esencia de Vainilla Gourmet 12 huevitos de chocolate rellenos de manjar (o huevitos de chocolate macizos) Azúcar flor para espolvorear,"Calentar el horno a 170ºC. Poner cápsulas especiales para hornear en 12 moldes de muffins o queques individuales. En un bowl juntar la harina, Polvos de Hornear Gourmet y azúcar, mezclar bien y hacer un hoyo al medio. Juntar los huevos con el aceite, leche y Esencia de Vainilla Gourmet, y vaciar sobre el hoyo de la mezcla de harina. Revolver hasta integrar, no sobre mezclar o quedarán muy pesados. Llenar los moldes preparados hasta 2/3 de su capacidad, luego agregar uno o dos huevitos en cada molde y terminar con el resto de batido. Hornear por 20 minutos o hasta que estén levemente dorados y al tocarlos se sientan cocidos. Servir tibios, espolvoreados con azúcar flor.",d58a8555-ea83-11ed-811d-a96d6180cd25
Receta Tortilla de Acelga,https://www.gourmet.cl/recetas/tortilla-de-acelgas/,"1 kilo de acelgas 1 cucharada de aceite ½ cebolla, picada fino Ajo Granulado Gourmet a gusto 1 cucharadita de Orégano Entero Deshidratado Gourmet 1 cucharadita de Sal de Mar Gourmet ¼ cucharadita de Pimienta Blanca Molida Gourmet 5 huevos, separados en clara y yema 4 cucharadas de aceite","Sacar los tallos gruesos de la acelga y pasar las hojas por agua hirviendo (15 a 20 segundos). Colar, estrujar y cortar las hojas cocidas. Calentar una cucharada de aceite en una sartén de 22 cm de diámetro aproximadamente. Agregar la cebolla y el ajo granulado. Cocinar hasta que la cebolla esté blanda y transparente. Reservar. En un bol, batir las claras de huevo a nieve. Aliñar con sal de mar, pimienta blanca y orégano. Batir un poco más para integrar y luego agregar las 5 yemas una a una. Incorporar la acelga y el sofrito. Mezclar con movimientos envolventes. Calentar el resto del aceite en la misma sartén donde se cocinó la cebolla. Una vez que esté bien caliente, poner la mezcla de acelga. Cocinar hasta que esté firme y los bordes estén dorados (aproximadamente 8 minutos). Con la ayuda de una tapa de olla o un plato, dar vuelta la tortilla y cocinar por el otro lado; serán como 8 a 10 minutos más.",d58a8556-ea83-11ed-8042-a96d6180cd25
Quiche Vegetariano con Masa de Quinoa,https://www.gourmet.cl/recetas/quiche-vegetariano-masa-quinoa/,"1 cda aceite de oliva 1 taza quinoa tricolor o blanca 1 1/4 taza agua Sal de Mar Gourmet a gusto Pimienta Negra Molida Gourmet a gusto 2 cdas aceite de oliva 1 pimentón rojo picado en cubitos 1 cebolla morada pequeña en pluma delgada 1 zapallo italiano / zucchini pequeño, cortado en medias lunas delgadas 1 cda Pimentón Ahumado Gourmet 2 huevos 175ml crema de leche 125ml leche 70g queso mozzarella rallada Sal de Mar Gourmet a gusto Pimienta Negra Molida Gourmet a gusto","Precalentar una olla pequeña a fuego medio. Agregar el aceite y la quinoa y mezclar por aproximadamente 1 minuto. Agregar la Sal de Mar, Pimienta Negra y agua. Mezclar. Una vez que rompa hervor, bajar el fuego al mínimo y tapar la olla. Cuando se haya secado por completo el agua, luego de 15-20 minutos, apagar el fuego. Inmediatamente verter la quinoa caliente sobre un molde para quiche engrasado. Presionar la quinua en la base y costados para que quede bien apretado. Hornear en un horno precalentado a 180°C por 20-30 minutos o hasta que esté dorada. Reservar hasta que esté totalmente fría antes de ponerle el relleno. Precalentar un sartén a fuego medio-alto. Agregar el aceite de oliva, la cebolla, el Pimentón Ahumado y el pimentón. Cocinar hasta que la cebolla se ponga suave y se dore. Agregar el zapallo italiano y cocinar por 10-15 minutos o hasta que haya botado todo el líquido y éste se evapore. Debería quedar todo bastante reducido. Dejar enfriar por completo. Mezclar las verduras cocidas con el resto de los ingredientes y verter sobre el molde. Cocinar en un horno precalentado a 140°C por 35-45 minutos o hasta que esté dorado encima. Dejar que se enfríe casi a temperatura ambiente antes de cortarlo para que no se desmorone.",d58a8557-ea83-11ed-9597-a96d6180cd25
Risotto de Mote con Espárragos,https://www.gourmet.cl/recetas/risotto-mote-esparragos-habas/,100g zanahorias 100g cebolla blanca 100g apio 1 Hoja de Laurel Gourmet 2L agua 2 cdas aceite de oliva 1/2 cebolla blanca picada finamente 1 ajo rallado 100ml vino blanco 2 tazas de mote cocido 1 cdta Pimienta Limón Gourmet 100g queso parmesano rallado 100g habas peladas 40g mantequilla sin sal Sal Rosada del Himalaya Gourmet a gusto 1 atado de espárragos 1 cda mantequilla sin sal 1 cda aceite de oliva Sal Rosada del Himalaya Gourmet a gusto Pimienta Limón Gourmet a gusto,"Poner todos los ingredientes en una olla y dejar hervir por 30 minutos a fuego medio. Colar y reservar el caldo. Precalentar un sartén grande a fuego medio. Agregar el aceite de oliva, la cebolla blanca, Sal Rosada del Himalaya y la Pimienta Limón. Cocinar hasta que la cebolla se vuelva translúcida y huela dulce. Agregar el ajo y mezclar por un minuto para cocinarlo. Agregar el vino blanco y dejar que se evapore por completo, mezclando constantemente. Agregar el mote cocido, suficiente caldo para cubrir el mote y el queso parmesano. Mezclar y dejar que espese ligeramente. Agregar las habas y mantequilla y mezclar. Corregir nivel de sal. Calentar una olla o sartén con agua y abundante sal a fuego alto. Cortar la parte inferior de los tallos de espárragos. Agregar los espárragos al agua y cocinar por un minuto. Retirar a un baño de agua con hielo. Precalentar una sartén a fuego alto. Agregar la mantequilla y el aceite. Dorar los espárragos y agregar Sal Rosada del Himalaya y Pimienta Limón. Servir los espárragos sobre el risotto.",d58a8558-ea83-11ed-ba84-a96d6180cd25
Receta Camarones al Pil Pil,https://www.gourmet.cl/recetas/camarones-al-pil-pil/,1kg de camarones 36-40 30ml de aceite de oliva 5 dientes de ajo 1 cda de Pimienta Cayena Gourmet 100ml de vino blanco 100gr de mantequilla Estragón Gourmet a gusto Mix de pimientas Gourmet a gusto Sal Rosada Gourmet a gusto,"Pelar los camarones sin sacar la cola y retirar la tripa con la ayuda de un palo de brocheta. Reservar. Calentar el aceite de oliva en un sartén a fuego medio. Agregar los dientes de ajo cortados en láminas muy finas, evitando que se doren. Añadir los camarones y revolver constantemente. Condimentar con el Mix de pimientas Gourmet y Sal de Mar Gourmet a gusto. Agregar la Pimienta Cayena Gourmet y revolver. Añadir el vino blanco y esperar a que se evapore casi por completo. Retirar del fuego. Agregar la mantequilla en cubos pequeños de 1cm x 1cm y revolver bien. Condimentar con Estragón Gourmet. Al momento de servir, espolvorear sobre los camarones.",d58a8559-ea83-11ed-a7e3-a96d6180cd25
Receta de Risotto de Camarones,https://www.gourmet.cl/recetas/risotto-de-camarones/,40 camarones 36-40 con cáscara 1 lt de agua 2 sachets de Caldo en Polvo Verduras Gourmet 1 cebolla en cuadritos pequeños 500 grs. de arroz arbóreo 200ml de vino blanco 20 hebras de Azafrán en Hebras Gourmet 1 diente de ajo laminado 50 grs. de queso parmesano rallado 50 grs. de mantequilla Aceite de oliva Mix Pimientas Gourmet a gusto Sal a gusto Perejil fresco picado,"Pelar los camarones y retirar la tripa con la ayuda de un palo de brocheta. Reservar los camarones. En una olla agregar 1 litro de agua hirviendo y disolver 2 sachets de Caldo en Polvo Verduras Gourmet. En otra olla poner un poco de aceite de oliva y agregar la cebolla. Sofreírla sin que se dore. Agregar el arroz y revolver. En una olla aparte calentar a fuego bajo el vino blanco junto con el Azafrán en Hebras Gourmet durante 5 minutos. Incorporar un cucharón de vino blanco con el Azafrán en Hebras Gourmet a la olla con el arroz y revolver constantemente. Una vez que el vino se evapore por completo, agregar un cucharón del Caldo de Verduras Gourmet, revolviendo constantemente. Cuando el líquido se haya evaporado, verter nuevamente un cucharón de caldo. Hay que mantener el arroz siempre húmedo. Repetir esta acción hasta que el arroz esté cocido. Calentar un sartén a fuego medio con un poco de aceite. Saltear las láminas de ajo y agregar los camarones. Una vez listos (2 a 3 minutos), incorporarlos al arroz. Por último, y fuera del fuego, mezclar el arroz con el queso parmesano y la mantequilla cortada en cubos. Revolver bien hasta que todos los ingredientes queden incorporados. Condimentar con Mix Pimientas Gourmet y sal a gusto. Espolvorear perejil fresco picado sobre el risotto antes de servir.",d58a855a-ea83-11ed-a07c-a96d6180cd25
Receta Chupe de Jaiba,https://www.gourmet.cl/recetas/chupe-de-jaiba/,8 rebanadas de pan blanco sin orillas 240ml de leche 120ml de crema 1 cebolla 1 pimentón rojo 1 pimentón verde 1 diente de ajo picado fino 1 cdta de Ají de Color Gourmet 40ml de aceite 2 cdas de Condimento para Pescado Gourmet 200ml de vino blanco 500gr de Jaiba 100gr de queso mantecoso rallado Pimienta Negra Molida Gourmet a gusto Sal a gusto 100gr de queso parmesano rallado para gratinar,"En una fuente colocar las rebanadas de pan y remojar con la leche y la crema. Cortar la cebolla y ambos pimentones en cuadraditos. Luego, sofreírlos en una olla con un poco de aceite junto con el ajo y el Ají de Color Gourmet. Condimentar con el Condimento para Pescado Gourmet y revolver. Cocinar hasta que la cebolla esté blanda. Agregar el vino blanco y dejar reducir. Agregar las jaibas. Luego, agregar el pan remojado, junto con la crema y leche restante y cocinar por un minuto. Finalmente, agregar el queso mantecoso rallado y salpimentar a gusto. Mezclar bien. Colocar el chupe en pocillos de greda o pocillos resistente para el horno. Espolvorear con queso parmesano rallado. Calentar y gratinar el chupe en un horno a 200 ºC y servir de inmediato.",d58a855b-ea83-11ed-b6a2-a96d6180cd25
Salmón a la Mantequilla con Espárragos,https://www.gourmet.cl/recetas/salmon-la-mantequilla/,4 filetes de salmón con piel Condimento para Pescado Gourmet a gusto Mix Pimientas Gourmet a gusto Sal de Mar Gourmet a gusto 4 cucharadas de mantequilla 1 cucharada de Eneldo Gourmet Ralladura de 1 limón 700 gramos de espárragos 1 cucharadita de aceite de oliva 1 cucharadita de Jengibre Molido Gourmet 1 cucharadita de Sal de Mar Gourmet,"Condimentar los filetes de salmón con el condimento para pescado, sal de mar y mix pimientas por el lado sin piel. Calentar un sartén y agregar la mantequilla. Esperar que se comience a derretir e incluir el eneldo. Mover para que se integre y derrita bien la mantequilla. Dorar el salmón 1 a 2 minutos por el lado sin piel, luego dar vuelta y cocinar 3 minutos a fuego alto. Agregar la ralladura de limón sobre los filetes. Servir el salmón y bañar con la salsa de mantequilla. En otro sartén, calentar el aceite de oliva y agregar los espárragos. Condimentar con el jengibre y sal de mar. Cocinar por 5 minutos.",d58a855c-ea83-11ed-b443-a96d6180cd25
Merluza a la Pimienta Limón,https://www.gourmet.cl/recetas/merluza-la-pimienta-limon/,1 filete de merluza austral u otro pescado blanco de carne firme 2 cucharadas de mantequilla 1 cucharada de Alcaparras Gourmet 1 cucharadita de Pimienta Limón Gourmet 1 kilo de papas pequeñas 2 cucharadas de aceite de oliva 1 cucharadita de Sal Rosada del Himalaya Gourmet 1 cucharada de ciboulette picado. Si no tiene fresco puede usar Ciboulette Deshidratado Gourmet. 1 limón cortado en rodajas (opcional),"Calentar el horno a 200°C. Cortar las papas por la mitad. Mezclar con el aceite y la Sal Rosada del Himalaya. Ponerlas en una bandeja para horno y hornearlas hasta que estén blandas y doradas. Esto en general toma como 45 minutos. Espolvorear con ciboulette al servir Grillar las rodajas de limón en un sartén bien caliente (ideal si es de fierro), hasta que estén doradas. Poner el pescado en una lata de horno con papel de hornear o aluminio. Derretir la mantequilla en una olla chica y cocinar hasta que se empiece a dorar. Agregar las Alcaparras y cocinar por un minuto más. Poner la mantequilla sobre el pescado, espolvorear con Pimienta Limón y poner las rodajas de limón. Cocinar el pescado por 20 minutos, o hasta que esté cocido. Servir acompañado de la papas.",d58a855d-ea83-11ed-b23c-a96d6180cd25
Tortilla de Porotos Verdes y Zanahoria Bicolor,https://www.gourmet.cl/recetas/tortilla-bicolor/,200 gr de porotos verdes 8 huevos 2 Bases para Tortilla Casera Gourmet Pimienta Negra Molida Gourmet a gusto 2 zanahorias medianas en tiritas 3 cdas de aceite Sal a gusto,"Cocinar los porotos verdes en tiritas en agua hirviendo por 8 minutos y enfriar. Cocinar las zanahorias cortadas en tiritas en agua hirviendo por 10 min y enfriar. Colocar la zanahoria y los porotos verdes en distintos bowls. Mezclar 4 huevos batidos con la zanahoria y los otros 4 huevos batidos con los porotos verdes. Agregar Pimienta Negra Molida Gourmet a gusto en ambos recipientes. Agregar una Base para Tortilla Casera Gourmet a cada una de las mezclas y revolver hasta que quede homogéneo. Calentar un sartén con un poco de aceite, agregar la mezcla de zanahoria, dorar por ambos lados y retirar. En el mismo sartén, repetir lo mismo con la mezcla de porotos verdes. Cortar ambas tortillas en 8 triángulos cada una. Montar en cada uno de los 4 platos, un triángulo de tortilla de zanahoria, poner arriba un triángulo de tortilla de porotos verdes, arriba un triángulo de tortilla de zanahoria y arriba un triángulo de tortilla de porotos verdes. Servir caliente o frio.",d58a855e-ea83-11ed-b7ac-a96d6180cd25
