uuid,title,ingredients,steps
26798a26-467b-435a-9434-0b1d7830782a,Torta de sémola con calabacines, 250 gr. de calabacines  150 gr. de sémola  700 ml de leche  50 gr. de mantequilla  50 gr. de queso en lonchas  3 yemas de huevo  1 cubito de caldo  Nuez moscada  Pan rallado  ," Torta de sémola con calabacines Despuntar y lavar los calabacines. Seccionar en rodajas finas y sumergir en agua hirviendo no muy salada. Dejar cocer durante 10 minutos. Sacar del agua con una espumadera y dejar enfriar en un plato.    Untar con mantequilla un recipiente redondo con el borde bajo y espolvorear con pan rallado.    Poner a hervir en una cazuela, la leche, con el cubito de caldo desmenuzado y un pellizco de sal. Cuando empiece a hervir, verter la sémola a modo de lluvia y, sin dejar de remover, dejar cocer durante 10 minutos.    Retirar la cazuela del fuego e incorporar 30 gr. de mantequilla, el queso en lonchas, un poco de nuez moscada rallada y las 3 yemas.    Echar la sémola en el recipiente redondo y extender de manera uniforme. Redondear la superficie con algunas lonchas de queso, que se irán alternando con las rodajas de calabacines. Dibujar el centro con lonchas de queso. Rociar con la mantequilla restante fundida y hornear durante 20 minutos a 200 grados."
0933434e-c7e7-4a14-9dcc-ea0b4cb8151d,Espaguetis a la carbonara, 500 gr. de espaguetis  250 gr. de bacon  250 gr. de  50 gr. de mantequilla  2 cucharadas de aceite  Sal 500 gr. de espaguetis 250 gr. de bacon 250 gr. de nata liquida 50 gr. de mantequilla 2 cucharadas de aceite Sal  , Espaguetis a la carbonara Cocer los espaguetis en abundante agua con sal unos 12 minutos o hasta que estén «al dente». Añadir la mantequilla mientras cuecen. Escurrir.    Freír el bacon en una sartén con el aceite. Mezclar los espaguetis con la nata líquida y el bacon y servir.
772ff46e-80d7-4f4e-9265-ca047af67157,Linguini con funghi porcini, 400 gr. de linguini u otra pasta larga  30 gr. de hongos porcinos secos  50 gr. de  1 diente de ajo  2 cucharadas de Marsala  1/2 cubito de caldo de verduras  Perejil  Queso Reggianito rallado 400 gr. de linguini u otra pasta larga 30 gr. de hongos porcinos secos 50 gr. de mantequilla o aceite 1 diente de ajo 2 cucharadas de Marsala 1/2 cubito de caldo de verduras Perejil Queso Reggianito rallado  ," Linguini con funghi porcini Remojar los hongos durante 20 minutos en agua tibia. Derretir la manteca en una sartén, agregar un diente ajo, dorarlo y retirarlo.    Agregar los hongos escurridos; moiar con el Marsala. Desmenuzar el cubito de caldo por encima y cocinar todo 10 minutos a fuego lento.    Hervir la pasta al dente, colarla, volcar en una fuente alternando con la salsa, un poco de queso y el perejil."
7b517b1a-5426-4bb2-9ffe-cfdde4ab96ae,Lentejas in umido," 800 gr. de lentejas  30 gr. de manteca  1 tajada fina de panceta  1/2 cebolla  , apio  Ajo, zanahoria  2 cucharadas de extracto de tomate  10 gr. de hongos secos  1 cubo de caldo de carne 800 gr. de lentejas 30 gr. de manteca 1 tajada fina de panceta 1/2 cebolla Perejil , apio Ajo, zanahoria 2 cucharadas de extracto de tomate 10 gr. de hongos secos 1 cubo de caldo de carne  "," Lentejas in umido    Poner las lentejas en remojo durante 8 horas, en agua tibia. Pasado ese lapso, cambiarles el agua y cocinarlas a hervor muy suave; escurrirlas.    Picar la cebolla, la panceta, la zanahoria, una rama de apio y los hongos, previamente remojados.    Freír la cebolla y panceta con la manteca, en una cacerola. Agregar perejil y ajo picados, saltear un momento e incorporar las demás verduras picadas y los hongos.    Cuando todo esté dorado mojar con 2 vasos de caldo o de agua de cocción de las lentejas, y echar también las lentejas. Condimentar con sal, extracto de tomate y cocinar almidón de maíz minutos más.    Servir este plato solo o como acompañamiento de un ave o carne, o aun de salchichas o chorizos asados."
0f22b74f-2b2d-470d-97ae-beb6f5e3f8c6,Papardelle al pesto con pimientos y tomates, 350 gr. de parpadelle (cintas anchas)  2 pimientos verdes  4  1 cda. de aceite de oliva  Sal    Para el pesto:  1 manojito de albahaca  1 ramita de perejil  1 cda. de piñones  1/2 diente de ajo  5 cucharadas de aceite 350 gr. de parpadelle (cintas anchas)2 pimientos verdes tomates no muy maduros 1 cda. de aceite de oliva Sal 1 manojito de albahaca 1 ramita de perejil 1 cda. de piñones 1/2 diente de ajo 5 cucharadas de aceite  ," Papardelle al pesto con pimientos y tomates Para preparar el pesto, lavar bien el perejil y la albahaca. Secar y disponer en el vaso de la batidora. Agregar los piñones y el medio ajo. Verter las 5 cucharadas de aceite y triturarlo todo junto.  Una vez lavados los pimientos, asarlos en la parrilla bien caliente o en el grill. Una vez fritos, pelar, eliminar las semillas y cortarlas en tiras. Aliñar con 1 cda. de aceite.    Escaldar los tomates en agua hirviendo durante 1 minuto. Pelar y trocear.    Cocer la pasta en agua hirviendo con sal hasta que este al dente, escurrir y condimentar de inmediato con el pesto, al que se le habrá añadido 3 cucharadas de agua de la cocción de la pasta.    Poner la pasta en una fuente honda y agregar los tomates y los pimientos. Mezclar y servir."
c910e77b-417c-42e8-bb2f-3dc087d1832d,Biscotti, 115 gr. de manteca a temperatura ambiente  200 gr. de azúcar  2 huevos grandes  1 cdita. de extracto de vainilla  300 gr. de harina  1 y 1/2 cdita. de polvo de hornear  1/2 taza de nueces picadas  2 tazas de  Gotas de jugo de  Colorante rosa y turquesa y granas plateadas 115 gr. de manteca a temperatura ambiente 200 gr. de azúcar 2 huevos grandes 1 cdita. de extracto de vainilla 300 gr. de harina 1 y 1/2 cdita. de polvo de hornear 1/2 taza de nueces picadas 2 tazas de azúcar impalpable tamizada Gotas de jugo de limón y gotas de agua hirviendo Colorante rosa y turquesa y granas plateadas  ," Biscotti    Batir con una cuchara de madera o batidora eléctrica la manteca con el azúcar hasta que este cremosa, agrega los huevos de a uno y la esencia de vainilla.    Gradualmente incorporar la harina, el polvo de hornear y por último las nueces. Volcar la preparación sobre una superficie enharinada y formar dos rectángulos de 10 cm de ancho por 20 o 22 cm de largo y 2 cm de alto.    Colocarlos en una placa, algo separados. Hornear a fuego mediano (180°) hasta que estén algo dorados: no mas de 30'. Cuando estén cocidos retirar del fuego, dejar entibiar apenas y cortar en tiras a lo ancho.    Colocar nuevamente en una placa y hornear de 13 a 15' dándolos vuelta a mitad de cocción para que se doren parejos. Dejar enfriar sobre una rejilla.    Para la decoración mezclar el azúcar impalpable con el limón y forma el glasé con el agua hirviendo. Separa en dos y teñir cada uno con un color. Pincelar un extremo de cada biscotti y coloca granas plateadas a gusto."
78d2501b-4da9-4b64-b31d-b7af8ba4f921,Focaccia, 25 gr. de levadura  1 cdta. de azúcar  2 cucharadas de agua tibia  Aceite de oliva c/n  1 y ½ taza de agua a temperatura ambiente  500 gr. de  1 cdta. De sal fina  1 puñado de sal gruesa  Romero 25 gr. de levadura 1 cdta. de azúcar 2 cucharadas de agua tibia Aceite de oliva c/n 1 y ½ taza de agua a temperatura ambiente 500 gr. de harina y un poco más para amasar 1 cdta. De sal fina 1 puñado de sal gruesa  ," Focaccia Preparación:    En un bol desmenuce la levadura con el azúcar y el agua tibia y deje espumar.  Mezcle 2 cucharadas de aceite de oliva con el agua, Pero tenga mas agua a mano.    Coloque la harina en un bol y agregue la sal. Añada la levadura espumada y el agua con el aceite y forme la masa con las manos.    Pase a la mesada. Amase hasta que quede lisa y suave, agregando agua o harina de ser necesario. Haga un bollo y colóquelo en un bol tapado con un repasador y deje leudar hasta que duplique su volumen.    Una vez leudada, retire del bol y desgasifique amasando nuevamente. Estire sobre una placa o asadera aceitada. Deje leudar otra vez y cuando esté a la altura del borde de la placa, desgasifique presionando con las puntas de los dedos.    Rocíe con abundante aceite de oliva. Espolvoree con sal gruesa y con las hojas de romero. Presione otra vez con los dedos Para que se incrusten la sal y el romero. Hornee a fuego fuerte hasta que este dorada y crujiente."
b2fda0f9-b0e6-42e9-8bb0-96cbaf3c2c30,Vittel Toné," 1,500 kg. de peceto  200 gr. de  250 cc de vino blanco seco  300 gr. de aceite de Oliva  40 gr. de  50 gr. de  50 gr. de  1 hoja de  en grano  2 yemas de  20 gr. de  Jugo de 1  Sal (a gusto) 1,500 kg. de peceto 200 gr. de atún al aceite 250 cc de vino blanco seco 300 gr. de aceite de Oliva 40 gr. de zanahoria 50 gr. de apio 50 gr. de cebolla 1 hoja de laurel Pimienta en grano 2 yemas de huevo 20 gr. de alcaparras Jugo de 1 limón Sal (a gusto)  "," Vittel Toné Preparación:    En una cacerola hacer dorar la carne con 60 gr. de aceite y las verduras trituradas gruesas. Rociar con vino blanco y dejarlo evaporar. Cubrir con agua, agregar la pimienta en granos, salar y dejar hervir tapado a fuego bajo hasta que la carne resulte tierna. Sacar la carne conservando el caldo y dejarla enfriar.    Con las yemas, el resto de aceite y el jugo de limón, preparar una mayonesa. Unir a la mayonesa el atún pasado por el colador, diluir la salsa con el caldo y agregar las alcaparras trituradas finamente.    Cortar en fetas ,uy finas la carne, cubrirla con la salsa y ponerla en la heladera antes de servir."
0ab62fa1-c4c3-41c8-903c-9cf1bdb4fed5,Tigelle montanare, 1 kg. de harina 0000  90 gr. de grasa de cerdo  30 cc de aceite de oliva extra virgen  2 gr. de bicarbonato de sodio  15 gr. de levadura fresca  15 gr. de azucar  250 cc de agua mineral  250 cc de leche  20 gr. de sal  Romero fresco picado Para el pesto de lardo a la montanara:  400 gr. de lardo o panceta salada o un mixto de panceta y jamón crudo o salchicha parrillera  6 dientes de ajo aplastados  Hojas de romero  Pimienta negra de molinillo  ," Tigelle montanare Deshaga la levadura en medio vaso de agua, una la harina junto con los otros ingredientes y amalgame todo hasta obtener una masa para estirar.    Envuelva la masa en un repasador, cubra con papel film o bien ubíquela dentro de una bolsa plástica y deje descansar al menos 2 horas.    Estire la masa hasta que alcance aproximadamente los 2 cm de espesor y corte círculos de 5 o 6 cm de diámetro, con un cortapastas. Otra manera es sacar bollitos chiquitos y amasarlos uno por uno.    Mantenga el molde cerrado y cocine 3 o 4 minutos de cada lado.    Para el pesto de lardo a la montanara, pique todo con cuchillo y mezcle. Sirva mientras todavía las tigelle están calentitas y cortadas al medio. Unte con el pesto. Puede espolvorear con queso rallado.    Se deben comer enseguida, mientras el relleno se ablanda por el calor de los pancitos."
4989c96d-dcbd-4eda-b6c5-dbdb125eb2ba,Ensalada de hinojo y mozzarella, 500 gr. de queso  1 cabeza de hinojo  1 tallo de  Sal y  Aceite de oliva extra virgen  Jugo de limón  Endibias 500 gr. de queso mozzarella 1 cabeza de hinojo 1 tallo de apio muy blanco Sal y pimienta de molinillo Aceite de oliva extra virgen Jugo de limón Endibias  ," Ensalada de hinojo y mozzarella Corte el hinojo y el apio muy finamente y guarde en agua con limón. Disponga las hojas de endibia en un plato.    Caliente la plancha, pase rápidamente las fetas de la mozzarella por aceite y cocine 2 segundos por lado. Coloque sobre las endibias.    Agregue el resto de los ingredientes y condimente con aceite, limón, sal y pimienta de molinillo"
28acea22-65a4-4d54-818f-b555e84d7037,"Bruscheta de mozzarella de búfalo, con hinojo y calabacín"," 1 rebanada gruesa de pan de masa fermentada  125 gr. de  1/2 bulbo de  1/2 calabacín amarillo chico  1 puñado pequeño de menta  1/2 naranja  1/2 limón  Aceite de oliva extra virgen  Sal marina  negra fresca  1 diente de ajo, cortado a la mitad 1 rebanada gruesa de pan de masa fermentada 125 gr. de mozzarella de búfalo 1/2 bulbo de hinojo pequeño y las hierbas de arriba 1/2 calabacín amarillo chico 1 puñado pequeño de menta 1/2 naranja 1/2 limón Aceite de oliva extra virgen Sal marina Pimienta negra fresca 1 diente de ajo, cortado a la mitad  "," Bruscheta de mozzarella de búfalo, con hinojo y calabacín Calentar una plancha hasta que esté caliente y humeante. Tostar bien el pan de ambos lados.    Mientras se calienta, usando un pelador, cortar en finas láminas el hinojo y el calabacín, y colocar en un bol. Romper las hojas de menta más grandes y sumarlas al bol. Tomar algunas hojas de hinojo, y también agregarlas al recipiente.    Incorporar las finas láminas de naranja sin piel, el jugo de medio limón, aceite de oliva extra virgen, sal y pimienta.    Cuando el pan esté listo, colocar en un plato. Frotar con la parte cortada de medio diente de ajo, y rociar con aceite de oliva.    Cortar la mozzarella a la mitad, y ubicar sobre el pan. Apilar sobre este el hinojo y calabacín, la ensalada arriba, y rociar con más aceite de oliva. Espolvorear con las briznas de hinojo."
a0fa1971-372d-4089-a34d-0330e380e54b,Ensalada de macarrones," 250 gr. de macarrones, cortados  1 paquete de ensaladilla de verduras congeladas  1 huevo  2 huevos duros  1 lechuga  100 gr. de colas de gambas peladas  1  100 gr. de aceitunas sin hueso  200 ml de aceite  2 cucharadas de cátchup  Sal y 250 gr. de macarrones, cortados 1 paquete de ensaladilla de verduras congeladas 2 huevos duros 100 gr. de colas de gambas peladas pimiento rojo 100 gr. de aceitunas sin hueso 200 ml de aceite 2 cucharadas de cátchup Sal y pimienta  "," Ensalada de macarrones Hervir los macarrones en abundante agua con sal. Escurrir y reservar.  En otro cazo, hervir ensaladilla de verduras. Colar dejar enfriar.    Saltear las colas de gambas en una sartén con un poco de aceite.    Hacer una salsa mayonesa con el aceite y el huevo. Una vez hecha, mezclar con las 2 cucharadas de cátchup. Rectificar de sal y sazonar con una pizca de pimienta.    En una ensaladera grande echar los macarrones, la ensaladilla, la lechuga, cortada a tiritas finas, las colas de gambas y los huevos duros partidos en gajos. Remover cuidadosamente mezclar, a continuación, con salsa rosada. Adornar con tira de pimiento rojo y aceitunas."
c07d4e53-bb07-450c-b79e-675a2aadfbd6,Gnocchi con camarones, 400 gr. de pasta tipo gnocchi  400 gr. de  1 diente de ajo  1 ají picante -(peperoncino)  1 atado de rúcula  32 camarones grandes pelados (o 24- langostinos)  60 gr. de aceite de oliva  1/2 vaso de vino blanco seco  Sal a gusto 400 gr. de pasta tipo gnocchi 400 gr. de tomates cherry 1 diente de ajo 1 ají picante -(peperoncino)1 atado de rúcula 32 camarones grandes pelados (o 24- langostinos)60 gr. de aceite de oliva 1/2 vaso de vino blanco seco Sal a gusto  ," Gnocchi con camarones En una sartén grande, dorar el ajo en el aceite, agregar el ají, la mitad de la rúcula picada fino y los camarones. Cocinar un minuto, añadir el vino y cocinar otro minuto; agregar los tomates y cocinar todo un minuto más.    Hervir la pasta al dente en abundante agua salad colar y echar en la sartén. Saltear sobre fuego mediano, durante 1/2 minuto. Antes de servir, agregar el resto de la rúcula picada.    Para sacarles el fuerte olor a los mariscos, es conveniente agregarle al agua un chorrito de aceite al hervirlos."
ea4a5161-dca3-494c-89c2-c2a530bb485f,Tagliatelle alla Siracusana, 350 gr. de taglíatelle  1 ají verde  1  1 lata de 400 gr. de  4 cucharadas de aceite de oliva  2 dientes de ajo cortados  12 aceitunas negras descarozadas  1 cda. de alcaparras  3 filetes de anchoas cortados en trocitos  1 cda. de  1 cda. de  Pimienta  Sal  50 gr. de queso pecorino rallado 350 gr. de taglíatelle 1 ají verde berenjena negra mediana 1 lata de 400 gr. de tomates pelados 4 cucharadas de aceite de oliva 2 dientes de ajo cortados 12 aceitunas negras descarozadas 1 cda. de alcaparras 3 filetes de anchoas cortados en trocitos 1 cda. de albahaca fresca 1 cda. de romero Pimienta Sal 50 gr. de queso pecorino rallado  ," Tagliatelle alla Siracusana Cortar los extremos de la berenjena y pasarlos por sal. Colocarla sobre una rejilla para que suelte el sabor amargo. Entre tanto, pasar el ají sobre la llama de la hornalla para dorar la piel y así pelarlo fácilmente.    Cortar al medio longitudinalmente, sacarle las semillas y cortarlo en daditos. Lavar la berenjena y cortarla en dados de 1 cm. de lado. Escurrir los tomates y cortarlos grueso.    Calentar el aceite de oliva junto con el ajo en una cacerola. Cuando el aceite esté perfumado, retirar el ajo. Agregar las berenjenas y dorarlas despacio unos 10 minutos. Agregar los tomates, el ají, las aceitunas, las alcaparras, las anchoas y las hierbas; salpimentar.    Revolver y cocinar mientras se hierve la pasta en abundante agua salada. Escurrirla cuando esté al dente.    Colocarla en una fuente caliente, agregar el queso y la salsa. Mezclar ligeramente y servir."
25d3e9ae-042e-4622-b2c4-2ffa0d644ea1,Sfoglia rellena," 100 gr. de  50 gr. de rúcula  250 gr. de aceitunas negras sin carozo  1 sfoglia (hoja o lámina) de mozzarella    Para la guarnición:  150 gr. de mezcla de hojas verdes frescas  20 tomatitos cherry    Para la emulsión:  10 cc de aceto balsámico  Sal, pimienta  100 cc de aceite de oliva    Para decorar:  4 tostadas de focaccia 100 gr. de tomates secos 50 gr. de rúcula 250 gr. de aceitunas negras sin carozo 1 sfoglia (hoja o lámina) de mozzarella 150 gr. de mezcla de hojas verdes frescas 20 tomatitos cherry 10 cc de aceto balsámico Sal, pimienta 100 cc de aceite de oliva 4 tostadas de focaccia  "," Sfoglia rellena Hidratar los tomates secos, limpiar la rúcula. Procesar las aceitunas negras.    Desenrollar la sfoglia o lámina de mozzarella, secar con papel absorbente y ubicar los tomates secos, la rúcula y las aceitunas negras procesadas sobre ella. Arrollar y reservar en frío.    Mezclar las hojas verles frescas con los tomates cherry. Realizar una emulsión con el aceto balsámico, sal y pimienta; luego incorporar el aceite y batir bien.    Servir la sfoglia con la ensalada condimentada con la emulsión y rodajas de focaccia tostadas."
d62b3647-3526-4f54-9fad-c913ba9d6b10,Torta de ricota," 500 gr. de  200 gr. de azúcar  150 gr. de manteca  2 huevos  2 yemas  4 cucharadas de leche  Esencia de  Pizca de sal    Para el relleno:  750 gr. de ricota fresca  2 yemas  200 gr. de azúcar  Ralladura de 1 limón  2 claras  para pintar  1 pocillo de 500 gr. de harina , más un poco extra 200 gr. de azúcar 150 gr. de manteca 2 huevos 2 yemas 4 cucharadas de leche Esencia de vainilla o ralladura de limón a gusto Pizca de sal 750 gr. de ricota fresca 2 yemas 200 gr. de azúcar Ralladura de 1 limón 2 claras Huevo para pintar 1 pocillo de azúcar impalpable para espolvorear  "," Torta de ricota Preparación:    Mezclar la harina, el azúcar, la manteca, los huevos, las yemas, la leche y la vainilla (o ralladura) hasta obtener una masa, sin trabajarla demasiado. Hacer un bollo, enharinarlo un poco y cubrirlo con papel film o un lienzo. Dejar descansar 40 minutos en la heladera.    Batir un poco la ricota con cuchara de madera, agregar las yemas, el azúcar y la ralladura de limón. Trabajar bien la mezcla y reservar.    Batir las claras a nieve bien firme y sumarlas suavemente a la ricota.    Dividir en dos partes la masa y estirarlas con palote. Con una parte forrar la base y bordes de un molde enmantecado de 4 a 26 centímetros. Verter dentro el relleno y distribuirlo con una espátula.    Con la otra masa, tapar la torta y cerrar los bordes. Pintar con huevo y cocinar en horno precalentado 40 a 50 minutos.    Retirar, dejar enfriar y espolvorear con azúcar impalpable."
87135c0d-12ad-4be6-ad92-7a11be7693fe,Tagliatelle a la ricotta,400 gr. de pasta tipo tagliatelle 150 gr. de ricotta 2 yemas de huevo hierbas aromáticas Sal Pimienta  ," Tagliatelle a la ricotta  Hervir los tagliatelle según la información del envase (unos diez minutos). Tienen que quedar al dente.  Mientras, mezclar la ricotta con las yemas, la sal y la pimienta.  Una vez que los tagliatelle estén al dente y se hayan escurrido, mezclarlos con la crema de ricotta y las yemas. Decorar con hierbas aromáticas antes de servir"
2a9e2bfc-0588-4c8c-a009-a2142832a850,Merluza a la florentina,4 filetes de merluza 1/2 kilo de espinacas 1/4 litro de leche 1 cda. de harina 1 cda. de mantequilla 50 gr. de queso rallado 1 limón Sal  ," Merluza a la florentina  Sazonar un poco la merluza. Hervir las espinaca, pasarla por agua fría y escurrirla.  Untar una fuente de horno con mantequilla y colocar los espinacas y encima la merluza.  Preparar la bechamel con la mantequilla, la harina y la leche.  Añadir el queso a la bechamel y verterla sobre la merluza.  Dejar cocer al horno suave durante 15 minutos, y luego, lo poner a gratinar unos 5 minutos."
d0e55c2c-90e0-4147-8ccd-94ca347f4ce9,Berenjenas con tomate, 1 kg. de berenjenas  3 cucharadas de pan rallado  4 dientes de ajo picados  1/2  6 cucharadas de aceite  1 cda. de bicarbonato  Caldo  Tomate frito  Sal 1 kg. de berenjenas 3 cucharadas de pan rallado 4 dientes de ajo picados 1/2 cebolla 6 cucharadas de aceite 1 cda. de bicarbonato Caldo Tomate frito Sal  ," Berenjenas con tomate Cortar las berenjenas y colocarlas en agua con bicarbonato. En una sartén freír ligeramente los ajos y la cebolla.    Escurrir las rodajas de berenjenas, salarlas, y colocar en una fuente. Regar con un poco de caldo y espolvorear con el pan rallado. Echar por encima el tomate frito, el ajo y la cebolla.    Introducir en el horno durante 30 minutos. Servir muy caliente."
1999cfda-f7d3-4c02-beb7-e18166cc4b1d,Pastel de banana,6 onzas de manteca vegetal 12 onzas de azúcar granulada 6 onzas de huevos enteros 1/3 taza de crema agria 8 onzas de harina suave cernida 1/8 de onza de polvo para hornear 1/8 de onza de bicarbonato 5 gramos de sal 1/16 de onza de canela en polvo 8 onzas de puré de banano 1/4 de onza de esencia de vainilla  ," Pastel de banana  Cernir y mezclar todos los ingredientes secos. Colocar la vainilla al pure de banano.  Cremar la manteca vegetal hasta que haya cambiado su textura y brillo. Agregar azúcar poco a poco.  Incorporar los huevos enteros (claras y yemas) de uno en uno, batiendo bien entre cada uno de ellos.  Agregar en forma alterna, harina (mezclar sin batir), crema (mezclar sin batir) y banana (mezclar sin batir).  Colocar la mezcla en un molde previamente engrasado y enharinado. Hornear a en un horno precalentado a 180 grados c por 35 o 40 minutos."
aa28453f-a14c-453b-9bbe-44ba97a74207,Tiramisu, 5 yemas  100 gr. de azúcar  300 gr. de queso mascarpone  200 gr. de crema de  40 vainillas  4 cucharadas de licor moka  1/2 taza de  amargo (opcional) 5 yemas 100 gr. de azúcar 300 gr. de queso mascarpone 200 gr. de crema de leche batida 40 vainillas 4 cucharadas de licor moka 1/2 taza de café muy fuerte Cacao amargo (opcional)  ," Tiramisu Preparación:    Batir las yemas con el azúcar hasta que estén bien espumosas y tomen color blanco. Incorporar con movimientos envolventes y muy suavemente el queso mascarpone y la crema batida. Reservar.    Mezclar el licor con el café y mojar con esta preparación las vainillas.    Colocar la mitad de las vainillas en una fuente de vidrio de 20 x 25 cm. y cubrirlas con la mitad de la crema. Volver a cubrir con el resto de las vainillas y distribuir el resto de la crema.    Espolvorear con cacao amargo y llevar a la heladera de 3 a 4 horas. Retirar de la heladera media hora antes de servir, para que tome temperatura ambiente."
c435d9c1-d999-431d-ac71-7b93bf7fcdb6,Salpicón italiano," 2 pepinos  1 mozzarella  12 aceitunas verdes  4 cucharadas de aceite  1 cda. de  1 cdta. de mostaza  Sal, pimienta  Hierbas aromáticas 2 pepinos 1 mozzarella 12 aceitunas verdes 4 cucharadas de aceite 1 cda. de vinagre de vino 1 cdta. de mostaza Sal, pimienta Hierbas aromáticas  "," Salpicón italiano    Lavar los pepinos, secarlos y pelarlos dejando tiras de cáscara verde. Dividirlos en dos a lo largo y luego cortarlo en rodajas finas. Dejar escurrir las rodajas de pepino sobre un repasador, secarlas bien y ponerlas en una ensaladera.    Cortar la mozzarella en rodajas finas, luego éstas en mitades.    Preparar una salsa vinagreta con el vinagre, sal, pimienta, hierbas aromáticas frescas o secas, la mostaza, agregando el aceite al final.    Poner las aceitunas deshuesadas o cortadas en rodajas sobre el pepino y la mozzarella, echar encima la salsa, mezclar y servir."
bdeba7c7-c3a5-4440-a60d-97bbdcf7cf3c,Bife de cordero, 800 gr. de bifes de cordero  4 dientes de ajo aplastados  2 ramitas de  Aceite  1 cda. de manteca  1/2 vaso de vino blanco  1/2 vaso de caldo de carne  Sal  Pimienta  800 gr. de bifes de cordero 4 dientes de ajo aplastados 2 ramitas de romero fresco Aceite 1 cda. de manteca 1/2 vaso de vino blanco 1/2 vaso de caldo de carne Sal Pimienta  ," Bife de cordero Fría la carne de cordero a fuego vivo en una sartén con el aceite donde se habrá puesto una de las ramitas de romero y el ajo.    Dore por todos lados, descarte el aceite, bañe con el vino blanco, evapore el alcohol y moje con el caldo. Termine la cocción al punto deseado sin pinchar.    Retire la carne en un plato, salpimiente, mantenga al calor. Salpimiente la salsa y aún en el fuego hágala ligar batiendo dentro la manteca.    Corte la carne en porciones, bañe con la salsa colada y acompañe con verduras al vapor y el otro ramito de romero.  "
9b666730-04e3-43a6-8433-5e9a4cd45c8f,Maccheroni a la napolitana," 600 gr. de maccheroni, secos  250 gr. de carne picada  1 kg. de  250 gr. de arvejas peladas  200 gr. de mozzarella  Aceite  Sal  Pimienta 600 gr. de maccheroni, secos 250 gr. de carne picada 1 kg. de tomates frescos 250 gr. de arvejas peladas 200 gr. de mozzarella Aceite Sal  "," Maccheroni a la napolitana Dore la carne picada en dos cucharadas de aceite, agregue los tomates pelados, exprimidos y picados, las arvejas cocidas, sal y agua hasta cubrir. Cueza unos 20 minutos.    Mientras tanto, cueza la pasta en abundante agua salada hirviendo, escúrrala al dente. Añada la mozzarella en daditos a la salsa de carne y arvejas, deje que se ablande apenas y aderece los fideos con esta preparación."
2f95a538-ad2a-41bf-86c3-589f64e9f790,Ajíes morrones a la pizzaiola, 6 ajíes morrones  4  2 cucharadas de alcaparras  Aceite  Orégano 6 ajíes morrones tomates perita 2 cucharadas de alcaparras Aceite  ," Ajíes morrones a la pizzaiola Cortar los ajíes en seis partes, a lo largo, retirando las semillas y cortando el cabo.    Calentar aceite en una sartén y freír los trozos de morrones. Cuando estén dorados agregar los tomates cortados en trocitos, las alcaparras y bastante orégano.    Cocinar hasta que los morrones estén tiernos y servir.  "
ba144b10-995d-468f-999b-8806884873a6,Sopa al pesto, 2 zapallitos  250 gr. de chauchas  250 gr. de porotos de manteca  3 o 4 papas  4 o 5 tomates  2 ajíes chicos  2 o 3 ramitas de albahaca  3 dientes de ajo  1 cebollita  250 gr. de fideos vermicelli (optativo)    Para el pesto:  3 dientes de ajo  5 o 6 ramitas de  1 tomate  1/4 lt. de aceite de oliva 2 zapallitos 250 gr. de chauchas 250 gr. de porotos de manteca 3 o 4 papas 4 o 5 tomates 2 ajíes chicos 2 o 3 ramitas de albahaca 3 dientes de ajo 1 cebollita 250 gr. de fideos vermicelli (optativo)3 dientes de ajo 5 o 6 ramitas de albahaca 1 tomate 1/4 lt. de aceite de oliva  ," Sopa al pesto Poner en una cacerola grande 2 y 1/2 litros de agua. Agregar las chauchas en tocitos, los porotos de manteca y los zapallitos en trocitos, las papas en daditos, los tomates pelados y picados, los ajíes en tiritas, sal, pimienta, un ramito de hierbas con albahaca, los ajos enteros y la cebollita picada.    Hacer hervir durante una hora, revolviendo de vez en cuando y espumando si fuera necesario. Agregar, a voluntad, los fideos y cocinar hasta que estén a punto.    Mientras tanto trabajar los ajos en el mortero, con las hojitas de albahaca, el tomate maduro pelado y sin semillas; agregar el aceite, revolviendo para formar una salsa espesa (también se puede poner todo junto en la licuadora).  "
3958b106-2ff9-4e4f-8e81-952d69aa7be3,Ajíes rellenos Capri," 6 ajíes rojos grandes  3 tazas de pan rallado  Perejil  1 diente de ajo  100 gr. de atún en aceite  50 gr. de alcaparras  Sal, pimienta  4 tomates medianos  Aceite  "," Ajíes rellenos Capri Lavar los ajíes y cortarles una tapa del lado del cabo. Retirar las semillas. Escurrir el atún y deshacerlo. Picar el ajo y un ramito de perejil. Cortar los tomates en daditos.    Mezclar estos ingredientes con pan rallado como para hacer una pasta con aceite y las alcaparras. Salar apenas, ya que el atún es de por sí salado y moler pimienta.    Rellenar los ajíes con esta pasta, acomodarlos en una fuente de horno untada con aceite y rociarlos con un hilo de aceite. Llevarlos a horno caliente hasta que se dore la superficie del relleno.  "
